index,Y,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_adjusted_q_d,tax_adjusted_q_e,tax_adjusted_q_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
0,3.000000000000001,Prepackaged software,72268924051.90823,ENS1,0.55,0.20458658211221176,0.32538001511916326,0.28664731551786066,Equipment,-0.22427963090345607,0.28969783231281343,0.1733009257288158,0.08412641045139987,0.35846847091244244,0.2962514040547392,Computers and Software,0.05064202526529593,0.08165538926743486,0.0717068663131879,0.6913298908057113,0.6580682256807937,0.6685465024270146,corporate,0.004260331803558448,0.02927088253245764,0.021243259825647398,0.600642025265296,0.6316553892674349,0.621706866313188,0.9493644290237123,0.9277443466925159,0.9345552265775595
1,3.0000000000000004,Custom software,197240164682.67053,ENS2,0.3300000000000001,0.1850918872863414,0.2975615885957816,0.26145107775022125,Equipment,-0.3887750981027369,0.20652155462414176,0.07308635545530669,-0.0389313046370249,0.2833452247267087,0.21094120434825578,Computers and Software,0.04464365762656658,0.07309587341408666,0.06395417776929885,0.6913298908057113,0.658068225680794,0.6685465024270146,corporate,-0.0017380358351709035,0.020711366679109437,0.013490571281758346,0.3746436576265667,0.4030958734140868,0.393954177769299,0.9493644290237123,0.9277443466925162,0.9345552265775595
2,5.000000000000001,Mainframes,17413293619.145626,EP1A,0.4633,0.21117676811167074,0.33471054845164383,0.2951237728025292,Equipment,-0.17714572031496295,0.3138232184295577,0.20231454748961888,0.11938690387992294,0.38025806490410646,0.32094998690419113,Computers and Software,0.05266977480359099,0.0845263226005058,0.07431500701616284,0.6661339545228466,0.6238452078567007,0.6370560957825582,corporate,0.006288081341853505,0.03214181586552858,0.023851400528622335,0.515969774803591,0.5478263226005058,0.5376150070161628,0.9329870704398503,0.9054993851068555,0.9140864622586629
3,5.0,PCs,53550810952.93879,EP1B,0.46330000000000005,0.21117676811167074,0.33471054845164383,0.2951237728025292,Equipment,-0.17714572031496295,0.3138232184295577,0.20231454748961888,0.11938690387992294,0.38025806490410646,0.32094998690419113,Computers and Software,0.05266977480359099,0.0845263226005058,0.07431500701616284,0.6661339545228463,0.6238452078567004,0.6370560957825578,corporate,0.006288081341853505,0.03214181586552858,0.023851400528622335,0.5159697748035911,0.5478263226005058,0.5376150070161629,0.9329870704398501,0.9054993851068552,0.9140864622586626
4,5.0,DASDs,0.0,EP1C,0.46330000000000005,0.21117676811167074,0.33471054845164383,0.29512377280252927,Equipment,-0.1771457203149631,0.3138232184295577,0.20231454748961905,0.11938690387992283,0.38025806490410646,0.32094998690419124,Computers and Software,0.05266977480359098,0.0845263226005058,0.07431500701616285,0.6661339545228463,0.6238452078567005,0.6370560957825578,corporate,0.006288081341853498,0.03214181586552858,0.02385140052862235,0.5159697748035911,0.5478263226005058,0.5376150070161629,0.9329870704398501,0.9054993851068553,0.9140864622586626
5,5.0,Printers,9260043911.05631,EP1D,0.4632999999999999,0.21117676811167066,0.33471054845164383,0.2951237728025291,Equipment,-0.17714572031496342,0.3138232184295577,0.20231454748961875,0.1193869038799226,0.38025806490410646,0.320949986904191,Computers and Software,0.05266977480359097,0.0845263226005058,0.07431500701616282,0.6661339545228459,0.6238452078567002,0.6370560957825577,corporate,0.006288081341853484,0.03214181586552858,0.02385140052862232,0.5159697748035909,0.5478263226005057,0.5376150070161627,0.9329870704398499,0.9054993851068551,0.9140864622586625
6,5.000000000000001,Terminals,12396994618.63852,EP1E,0.4633,0.21117676811167074,0.3347105484516437,0.2951237728025292,Equipment,-0.1771457203149631,0.31382321842955757,0.20231454748961888,0.11938690387992283,0.38025806490410635,0.32094998690419113,Computers and Software,0.05266977480359098,0.08452632260050578,0.07431500701616284,0.6661339545228459,0.6238452078567005,0.6370560957825577,corporate,0.006288081341853498,0.03214181586552856,0.023851400528622335,0.515969774803591,0.5478263226005058,0.5376150070161628,0.9329870704398499,0.9054993851068553,0.9140864622586625
7,5.0,Tape drives,0.0,EP1F,0.46330000000000005,0.21117676811167074,0.33471054845164383,0.29512377280252927,Equipment,-0.1771457203149631,0.3138232184295577,0.20231454748961905,0.11938690387992283,0.38025806490410646,0.32094998690419124,Computers and Software,0.05266977480359098,0.0845263226005058,0.07431500701616285,0.6661339545228463,0.6238452078567005,0.6370560957825578,corporate,0.006288081341853498,0.03214181586552858,0.02385140052862235,0.5159697748035911,0.5478263226005058,0.5376150070161629,0.9329870704398501,0.9054993851068553,0.9140864622586626
8,5.000000000000002,Storage devices,7998988409.072316,EP1G,0.4633,0.21117676811167074,0.33471054845164383,0.29512377280252927,Equipment,-0.17714572031496295,0.3138232184295579,0.20231454748961905,0.11938690387992294,0.3802580649041067,0.32094998690419124,Computers and Software,0.05266977480359099,0.08452632260050583,0.07431500701616285,0.6661339545228463,0.6238452078567007,0.6370560957825581,corporate,0.006288081341853505,0.032141815865528604,0.02385140052862235,0.515969774803591,0.5478263226005058,0.5376150070161628,0.9329870704398501,0.9054993851068555,0.9140864622586627
9,5.0,System integrators,28310184525.09714,EP1H,0.46330000000000005,0.21117676811167074,0.33471054845164383,0.2951237728025292,Equipment,-0.17714572031496295,0.3138232184295578,0.20231454748961888,0.11938690387992294,0.3802580649041066,0.32094998690419113,Computers and Software,0.05266977480359099,0.08452632260050581,0.07431500701616284,0.6661339545228459,0.6238452078567007,0.6370560957825584,corporate,0.006288081341853505,0.03214181586552859,0.023851400528622335,0.5159697748035911,0.5478263226005059,0.5376150070161629,0.9329870704398499,0.9054993851068555,0.914086462258663
